appeal,datehour,gifts
Global Coronavirus,2021-05-06 14:00:00,117.0
Global Coronavirus,2021-05-06 15:00:00,105.0
Global Coronavirus,2021-05-06 16:00:00,137.0
Global Coronavirus,2021-05-06 17:00:00,155.0
Global Coronavirus,2021-05-06 18:00:00,173.0
Global Coronavirus,2021-05-06 19:00:00,224.0
Global Coronavirus,2021-05-06 20:00:00,234.0
Global Coronavirus,2021-05-06 21:00:00,211.0
Global Coronavirus,2021-05-06 22:00:00,161.0
Global Coronavirus,2021-05-06 23:00:00,25.0
Global Coronavirus,2021-05-07 00:00:00,51.0
Global Coronavirus,2021-05-07 01:00:00,24.0
Global Coronavirus,2021-05-07 02:00:00,7.0
Global Coronavirus,2021-05-07 03:00:00,10.0
Global Coronavirus,2021-05-07 04:00:00,10.0
Global Coronavirus,2021-05-07 05:00:00,22.0
Global Coronavirus,2021-05-07 06:00:00,83.0
Global Coronavirus,2021-05-07 07:00:00,161.0
Global Coronavirus,2021-05-07 08:00:00,134.0
Global Coronavirus,2021-05-07 09:00:00,132.0
Global Coronavirus,2021-05-07 10:00:00,121.0
Global Coronavirus,2021-05-07 11:00:00,120.0
Global Coronavirus,2021-05-07 12:00:00,142.0
Global Coronavirus,2021-05-07 13:00:00,142.0
Global Coronavirus,2021-05-07 14:00:00,165.0
Global Coronavirus,2021-05-07 15:00:00,154.0
Global Coronavirus,2021-05-07 16:00:00,188.0
Global Coronavirus,2021-05-07 17:00:00,154.0
Global Coronavirus,2021-05-07 18:00:00,246.0
Global Coronavirus,2021-05-07 19:00:00,273.0
Global Coronavirus,2021-05-07 20:00:00,283.0
Global Coronavirus,2021-05-07 21:00:00,231.0
Global Coronavirus,2021-05-07 22:00:00,236.0
Global Coronavirus,2021-05-07 23:00:00,72.0
Global Coronavirus,2021-05-08 00:00:00,63.0
Global Coronavirus,2021-05-08 01:00:00,14.0
Global Coronavirus,2021-05-08 02:00:00,8.0
Global Coronavirus,2021-05-08 03:00:00,9.0
Global Coronavirus,2021-05-08 04:00:00,9.0
Global Coronavirus,2021-05-08 05:00:00,7.0
Global Coronavirus,2021-05-08 06:00:00,58.0
Global Coronavirus,2021-05-08 07:00:00,162.0
Global Coronavirus,2021-05-08 08:00:00,179.0
Global Coronavirus,2021-05-08 09:00:00,245.0
Global Coronavirus,2021-05-08 10:00:00,250.0
Global Coronavirus,2021-05-08 11:00:00,194.0
Global Coronavirus,2021-05-08 12:00:00,199.0
Global Coronavirus,2021-05-08 13:00:00,204.0
Global Coronavirus,2021-05-08 14:00:00,179.0
Global Coronavirus,2021-05-08 15:00:00,187.0
Global Coronavirus,2021-05-08 16:00:00,212.0
Global Coronavirus,2021-05-08 17:00:00,210.0
Global Coronavirus,2021-05-08 18:00:00,226.0
Global Coronavirus,2021-05-08 19:00:00,275.0
Global Coronavirus,2021-05-08 20:00:00,231.0
Global Coronavirus,2021-05-08 21:00:00,274.0
Global Coronavirus,2021-05-08 22:00:00,208.0
Global Coronavirus,2021-05-08 23:00:00,83.0
Global Coronavirus,2021-05-09 00:00:00,73.0
Global Coronavirus,2021-05-09 01:00:00,37.0
Global Coronavirus,2021-05-09 02:00:00,23.0
Global Coronavirus,2021-05-09 03:00:00,8.0
Global Coronavirus,2021-05-09 04:00:00,10.0
Global Coronavirus,2021-05-09 05:00:00,11.0
Global Coronavirus,2021-05-09 06:00:00,34.0
Global Coronavirus,2021-05-09 07:00:00,138.0
Global Coronavirus,2021-05-09 08:00:00,159.0
Global Coronavirus,2021-05-09 09:00:00,169.0
Global Coronavirus,2021-05-09 10:00:00,176.0
Global Coronavirus,2021-05-09 11:00:00,132.0
Global Coronavirus,2021-05-09 12:00:00,120.0
Global Coronavirus,2021-05-09 13:00:00,155.0
Global Coronavirus,2021-05-09 14:00:00,121.0
Global Coronavirus,2021-05-09 15:00:00,107.0
Global Coronavirus,2021-05-09 16:00:00,108.0
Global Coronavirus,2021-05-09 17:00:00,133.0
Global Coronavirus,2021-05-09 18:00:00,155.0
Global Coronavirus,2021-05-09 19:00:00,174.0
Global Coronavirus,2021-05-09 20:00:00,227.0
Global Coronavirus,2021-05-09 21:00:00,196.0
Global Coronavirus,2021-05-09 22:00:00,183.0
Global Coronavirus,2021-05-09 23:00:00,94.0
Global Coronavirus,2021-05-10 00:00:00,20.0
Global Coronavirus,2021-05-10 01:00:00,13.0
Global Coronavirus,2021-05-10 02:00:00,8.0
Global Coronavirus,2021-05-10 03:00:00,10.0
Global Coronavirus,2021-05-10 04:00:00,8.0
Global Coronavirus,2021-05-10 05:00:00,14.0
Global Coronavirus,2021-05-10 06:00:00,46.0
Global Coronavirus,2021-05-10 07:00:00,71.0
Global Coronavirus,2021-05-10 08:00:00,87.0
Global Coronavirus,2021-05-10 09:00:00,108.0
Global Coronavirus,2021-05-10 10:00:00,125.0
Global Coronavirus,2021-05-10 11:00:00,124.0
Global Coronavirus,2021-05-10 12:00:00,111.0
Global Coronavirus,2021-05-10 13:00:00,94.0
Global Coronavirus,2021-05-10 14:00:00,117.0
Global Coronavirus,2021-05-10 15:00:00,121.0
Global Coronavirus,2021-05-10 16:00:00,144.0
Global Coronavirus,2021-05-10 17:00:00,130.0
Global Coronavirus,2021-05-10 18:00:00,182.0
Global Coronavirus,2021-05-10 19:00:00,195.0
Global Coronavirus,2021-05-10 20:00:00,238.0
Global Coronavirus,2021-05-10 21:00:00,198.0
Global Coronavirus,2021-05-10 22:00:00,221.0
Global Coronavirus,2021-05-10 23:00:00,135.0
Global Coronavirus,2021-05-11 00:00:00,48.0
Global Coronavirus,2021-05-11 01:00:00,21.0
Global Coronavirus,2021-05-11 02:00:00,3.0
Global Coronavirus,2021-05-11 04:00:00,4.0
Global Coronavirus,2021-05-11 05:00:00,10.0
Global Coronavirus,2021-05-11 06:00:00,32.0
Global Coronavirus,2021-05-11 07:00:00,96.0
Global Coronavirus,2021-05-11 08:00:00,146.0
Global Coronavirus,2021-05-11 09:00:00,162.0
Global Coronavirus,2021-05-11 10:00:00,153.0
Global Coronavirus,2021-05-11 11:00:00,144.0
Global Coronavirus,2021-05-11 12:00:00,94.0
Global Coronavirus,2021-05-11 13:00:00,54.0
Global Coronavirus,2021-05-11 14:00:00,115.0
Global Coronavirus,2021-05-11 15:00:00,124.0
Global Coronavirus,2021-05-11 16:00:00,96.0
Global Coronavirus,2021-05-11 17:00:00,127.0
Global Coronavirus,2021-05-11 18:00:00,144.0
Global Coronavirus,2021-05-11 19:00:00,125.0
Global Coronavirus,2021-05-11 20:00:00,165.0
Global Coronavirus,2021-05-11 21:00:00,205.0
Global Coronavirus,2021-05-11 22:00:00,202.0
Global Coronavirus,2021-05-11 23:00:00,107.0
Global Coronavirus,2021-05-12 00:00:00,13.0
Global Coronavirus,2021-05-12 01:00:00,4.0
Global Coronavirus,2021-05-12 02:00:00,3.0
Global Coronavirus,2021-05-12 03:00:00,4.0
Global Coronavirus,2021-05-12 04:00:00,3.0
Global Coronavirus,2021-05-12 05:00:00,4.0
Global Coronavirus,2021-05-12 06:00:00,7.0
Global Coronavirus,2021-05-12 07:00:00,11.0
Global Coronavirus,2021-05-12 08:00:00,18.0
Global Coronavirus,2021-05-12 09:00:00,30.0
Global Coronavirus,2021-05-12 10:00:00,26.0
Global Coronavirus,2021-05-12 11:00:00,34.0
Global Coronavirus,2021-05-12 12:00:00,17.0
Global Coronavirus,2021-05-12 13:00:00,23.0
Global Coronavirus,2021-05-12 14:00:00,13.0
Global Coronavirus,2021-05-12 15:00:00,15.0
Global Coronavirus,2021-05-12 16:00:00,56.0
Global Coronavirus,2021-05-12 17:00:00,132.0
Global Coronavirus,2021-05-12 18:00:00,116.0
Global Coronavirus,2021-05-12 19:00:00,139.0
Global Coronavirus,2021-05-12 20:00:00,171.0
Global Coronavirus,2021-05-12 21:00:00,170.0
Global Coronavirus,2021-05-12 22:00:00,167.0
Global Coronavirus,2021-05-12 23:00:00,107.0
Global Coronavirus,2021-05-13 00:00:00,30.0
Global Coronavirus,2021-05-13 01:00:00,21.0
Global Coronavirus,2021-05-13 02:00:00,4.0
Global Coronavirus,2021-05-13 03:00:00,3.0
Global Coronavirus,2021-05-13 04:00:00,2.0
Global Coronavirus,2021-05-13 05:00:00,32.0
Global Coronavirus,2021-05-13 06:00:00,78.0
Global Coronavirus,2021-05-13 07:00:00,75.0
Global Coronavirus,2021-05-13 08:00:00,77.0
Global Coronavirus,2021-05-13 09:00:00,72.0
Global Coronavirus,2021-05-13 10:00:00,67.0
Global Coronavirus,2021-05-13 11:00:00,33.0
Global Coronavirus,2021-05-13 12:00:00,15.0
Global Coronavirus,2021-05-13 13:00:00,16.0
Global Coronavirus,2021-05-13 14:00:00,24.0
Global Coronavirus,2021-05-13 15:00:00,17.0
Global Coronavirus,2021-05-13 16:00:00,15.0
Global Coronavirus,2021-05-13 17:00:00,17.0
Global Coronavirus,2021-05-13 18:00:00,13.0
Global Coronavirus,2021-05-13 19:00:00,17.0
Global Coronavirus,2021-05-13 20:00:00,9.0
Global Coronavirus,2021-05-13 21:00:00,18.0
Global Coronavirus,2021-05-13 22:00:00,27.0
Global Coronavirus,2021-05-13 23:00:00,8.0
Global Coronavirus,2021-05-14 00:00:00,4.0
Global Coronavirus,2021-05-14 01:00:00,1.0
Global Coronavirus,2021-05-14 02:00:00,1.0
Global Coronavirus,2021-05-14 04:00:00,2.0
Global Coronavirus,2021-05-14 05:00:00,2.0
Global Coronavirus,2021-05-14 06:00:00,2.0
Global Coronavirus,2021-05-14 07:00:00,11.0
Global Coronavirus,2021-05-14 08:00:00,9.0
Global Coronavirus,2021-05-14 09:00:00,10.0
Global Coronavirus,2021-05-14 10:00:00,11.0
Global Coronavirus,2021-05-14 11:00:00,13.0
Global Coronavirus,2021-05-14 12:00:00,18.0
Global Coronavirus,2021-05-14 13:00:00,23.0
Global Coronavirus,2021-05-14 14:00:00,12.0
Global Coronavirus,2021-05-14 15:00:00,16.0
Global Coronavirus,2021-05-14 16:00:00,16.0
Global Coronavirus,2021-05-14 17:00:00,14.0
Global Coronavirus,2021-05-14 18:00:00,9.0
Global Coronavirus,2021-05-14 19:00:00,12.0
Global Coronavirus,2021-05-14 20:00:00,14.0
Global Coronavirus,2021-05-14 21:00:00,9.0
Global Coronavirus,2021-05-14 22:00:00,7.0
Global Coronavirus,2021-05-14 23:00:00,9.0
Global Coronavirus,2021-05-15 00:00:00,4.0
Global Coronavirus,2021-05-15 01:00:00,1.0
Global Coronavirus,2021-05-15 02:00:00,1.0
Global Coronavirus,2021-05-15 05:00:00,1.0
Global Coronavirus,2021-05-15 06:00:00,2.0
Global Coronavirus,2021-05-15 07:00:00,5.0
Global Coronavirus,2021-05-15 08:00:00,12.0
Global Coronavirus,2021-05-15 09:00:00,15.0
Global Coronavirus,2021-05-15 10:00:00,12.0
Global Coronavirus,2021-05-15 11:00:00,14.0
Global Coronavirus,2021-05-15 12:00:00,15.0
Global Coronavirus,2021-05-15 13:00:00,8.0
Global Coronavirus,2021-05-15 14:00:00,10.0
Global Coronavirus,2021-05-15 15:00:00,10.0
Global Coronavirus,2021-05-15 16:00:00,13.0
Global Coronavirus,2021-05-15 17:00:00,23.0
Global Coronavirus,2021-05-15 18:00:00,9.0
Global Coronavirus,2021-05-15 19:00:00,10.0
Global Coronavirus,2021-05-15 20:00:00,15.0
Global Coronavirus,2021-05-15 21:00:00,32.0
Global Coronavirus,2021-05-15 22:00:00,9.0
Global Coronavirus,2021-05-15 23:00:00,5.0
Global Coronavirus,2021-05-16 01:00:00,1.0
Global Coronavirus,2021-05-16 07:00:00,4.0
Global Coronavirus,2021-05-16 08:00:00,7.0
Global Coronavirus,2021-05-16 09:00:00,8.0
Global Coronavirus,2021-05-16 10:00:00,20.0
Global Coronavirus,2021-05-16 11:00:00,13.0
Global Coronavirus,2021-05-16 12:00:00,15.0
Global Coronavirus,2021-05-16 13:00:00,14.0
Global Coronavirus,2021-05-16 14:00:00,24.0
Global Coronavirus,2021-05-16 15:00:00,10.0
Global Coronavirus,2021-05-16 16:00:00,14.0
Global Coronavirus,2021-05-16 17:00:00,20.0
Global Coronavirus,2021-05-16 18:00:00,13.0
Global Coronavirus,2021-05-16 19:00:00,9.0
Global Coronavirus,2021-05-16 20:00:00,15.0
Global Coronavirus,2021-05-16 21:00:00,14.0
Global Coronavirus,2021-05-16 22:00:00,12.0
Global Coronavirus,2021-05-16 23:00:00,9.0
Global Coronavirus,2021-05-17 00:00:00,2.0
Global Coronavirus,2021-05-17 02:00:00,1.0
Global Coronavirus,2021-05-17 06:00:00,2.0
Global Coronavirus,2021-05-17 07:00:00,4.0
Global Coronavirus,2021-05-17 08:00:00,11.0
Global Coronavirus,2021-05-17 09:00:00,8.0
Global Coronavirus,2021-05-17 10:00:00,5.0
Global Coronavirus,2021-05-17 11:00:00,9.0
Global Coronavirus,2021-05-17 12:00:00,9.0
Global Coronavirus,2021-05-17 13:00:00,10.0
Global Coronavirus,2021-05-17 14:00:00,12.0
Global Coronavirus,2021-05-17 15:00:00,10.0
Global Coronavirus,2021-05-17 16:00:00,18.0
Global Coronavirus,2021-05-17 17:00:00,12.0
Global Coronavirus,2021-05-17 18:00:00,9.0
Global Coronavirus,2021-05-17 19:00:00,10.0
Global Coronavirus,2021-05-17 20:00:00,3.0
Global Coronavirus,2021-05-17 21:00:00,12.0
Global Coronavirus,2021-05-17 22:00:00,7.0
Global Coronavirus,2021-05-17 23:00:00,4.0
Haiti,2021-08-15 00:00:00,42.0
Haiti,2021-08-15 01:00:00,19.0
Haiti,2021-08-15 02:00:00,8.0
Haiti,2021-08-15 03:00:00,3.0
Haiti,2021-08-15 04:00:00,1.0
Haiti,2021-08-15 05:00:00,7.0
Haiti,2021-08-15 06:00:00,19.0
Haiti,2021-08-15 07:00:00,59.0
Haiti,2021-08-15 08:00:00,77.0
Haiti,2021-08-15 09:00:00,71.0
Haiti,2021-08-15 10:00:00,87.0
Haiti,2021-08-15 11:00:00,57.0
Haiti,2021-08-15 12:00:00,63.0
Haiti,2021-08-15 13:00:00,88.0
Haiti,2021-08-15 14:00:00,182.0
Haiti,2021-08-15 15:00:00,123.0
Haiti,2021-08-15 16:00:00,106.0
Haiti,2021-08-15 17:00:00,89.0
Haiti,2021-08-15 18:00:00,96.0
Haiti,2021-08-15 19:00:00,71.0
Haiti,2021-08-15 20:00:00,67.0
Haiti,2021-08-15 21:00:00,55.0
Haiti,2021-08-15 22:00:00,71.0
Haiti,2021-08-15 23:00:00,20.0
Haiti,2021-08-16 00:00:00,10.0
Haiti,2021-08-16 01:00:00,4.0
Haiti,2021-08-16 02:00:00,1.0
Haiti,2021-08-16 03:00:00,1.0
Haiti,2021-08-16 04:00:00,4.0
Haiti,2021-08-16 06:00:00,14.0
Haiti,2021-08-16 07:00:00,35.0
Haiti,2021-08-16 08:00:00,44.0
Haiti,2021-08-16 09:00:00,58.0
Haiti,2021-08-16 10:00:00,67.0
Haiti,2021-08-16 11:00:00,55.0
Haiti,2021-08-16 12:00:00,46.0
Haiti,2021-08-16 13:00:00,49.0
Haiti,2021-08-16 14:00:00,34.0
Haiti,2021-08-16 15:00:00,43.0
Haiti,2021-08-16 16:00:00,45.0
Haiti,2021-08-16 17:00:00,35.0
Haiti,2021-08-16 18:00:00,37.0
Haiti,2021-08-16 19:00:00,40.0
Haiti,2021-08-16 20:00:00,42.0
Haiti,2021-08-16 21:00:00,52.0
Haiti,2021-08-16 22:00:00,176.0
Haiti,2021-08-16 23:00:00,37.0
Haiti,2021-08-17 00:00:00,10.0
Haiti,2021-08-17 02:00:00,2.0
Haiti,2021-08-17 04:00:00,2.0
Haiti,2021-08-17 05:00:00,2.0
Haiti,2021-08-17 06:00:00,22.0
Haiti,2021-08-17 07:00:00,43.0
Haiti,2021-08-17 08:00:00,38.0
Haiti,2021-08-17 09:00:00,47.0
Haiti,2021-08-17 10:00:00,59.0
Haiti,2021-08-17 11:00:00,25.0
Haiti,2021-08-17 12:00:00,44.0
Haiti,2021-08-17 13:00:00,43.0
Haiti,2021-08-17 14:00:00,33.0
Haiti,2021-08-17 15:00:00,35.0
Haiti,2021-08-17 16:00:00,27.0
Haiti,2021-08-17 17:00:00,22.0
Haiti,2021-08-17 18:00:00,27.0
Haiti,2021-08-17 19:00:00,33.0
Haiti,2021-08-17 20:00:00,34.0
Haiti,2021-08-17 21:00:00,33.0
Haiti,2021-08-17 22:00:00,67.0
Haiti,2021-08-17 23:00:00,9.0
Haiti,2021-08-18 00:00:00,2.0
Haiti,2021-08-18 01:00:00,2.0
Haiti,2021-08-18 02:00:00,2.0
Haiti,2021-08-18 04:00:00,1.0
Haiti,2021-08-18 05:00:00,4.0
Haiti,2021-08-18 06:00:00,10.0
Haiti,2021-08-18 07:00:00,15.0
Haiti,2021-08-18 08:00:00,21.0
Haiti,2021-08-18 09:00:00,25.0
Haiti,2021-08-18 10:00:00,22.0
Haiti,2021-08-18 11:00:00,27.0
Haiti,2021-08-18 12:00:00,23.0
Haiti,2021-08-18 13:00:00,12.0
Haiti,2021-08-18 14:00:00,11.0
Haiti,2021-08-18 15:00:00,13.0
Haiti,2021-08-18 16:00:00,11.0
Haiti,2021-08-18 17:00:00,14.0
Haiti,2021-08-18 18:00:00,15.0
Haiti,2021-08-18 19:00:00,13.0
Haiti,2021-08-18 20:00:00,20.0
Haiti,2021-08-18 21:00:00,10.0
Haiti,2021-08-18 22:00:00,65.0
Haiti,2021-08-18 23:00:00,17.0
Haiti,2021-08-19 00:00:00,1.0
Haiti,2021-08-19 01:00:00,4.0
Haiti,2021-08-19 02:00:00,7.0
Haiti,2021-08-19 03:00:00,1.0
Haiti,2021-08-19 04:00:00,2.0
Haiti,2021-08-19 05:00:00,8.0
Haiti,2021-08-19 06:00:00,15.0
Haiti,2021-08-19 07:00:00,20.0
Haiti,2021-08-19 08:00:00,21.0
Haiti,2021-08-19 09:00:00,21.0
Haiti,2021-08-19 10:00:00,15.0
Haiti,2021-08-19 11:00:00,24.0
Haiti,2021-08-19 12:00:00,18.0
Haiti,2021-08-19 13:00:00,19.0
Haiti,2021-08-19 14:00:00,14.0
Haiti,2021-08-19 15:00:00,9.0
Haiti,2021-08-19 16:00:00,14.0
Haiti,2021-08-19 17:00:00,17.0
Haiti,2021-08-19 18:00:00,12.0
Haiti,2021-08-19 19:00:00,15.0
Haiti,2021-08-19 20:00:00,17.0
Haiti,2021-08-19 21:00:00,17.0
Haiti,2021-08-19 22:00:00,16.0
Haiti,2021-08-19 23:00:00,12.0
Haiti,2021-08-20 00:00:00,1.0
Haiti,2021-08-20 01:00:00,2.0
Haiti,2021-08-20 02:00:00,1.0
Haiti,2021-08-20 06:00:00,2.0
Haiti,2021-08-20 07:00:00,8.0
Haiti,2021-08-20 08:00:00,9.0
Haiti,2021-08-20 09:00:00,17.0
Haiti,2021-08-20 10:00:00,18.0
Haiti,2021-08-20 11:00:00,12.0
Haiti,2021-08-20 12:00:00,4.0
Haiti,2021-08-20 13:00:00,6.0
Haiti,2021-08-20 14:00:00,15.0
Haiti,2021-08-20 15:00:00,9.0
Haiti,2021-08-20 16:00:00,7.0
Haiti,2021-08-20 17:00:00,12.0
Haiti,2021-08-20 18:00:00,30.0
Haiti,2021-08-20 19:00:00,12.0
Haiti,2021-08-20 20:00:00,11.0
Haiti,2021-08-20 21:00:00,10.0
Haiti,2021-08-20 22:00:00,15.0
Haiti,2021-08-20 23:00:00,6.0
Haiti,2021-08-21 01:00:00,1.0
Haiti,2021-08-21 02:00:00,1.0
Haiti,2021-08-21 07:00:00,1.0
Haiti,2021-08-21 08:00:00,9.0
Haiti,2021-08-21 09:00:00,14.0
Haiti,2021-08-21 10:00:00,10.0
Haiti,2021-08-21 11:00:00,19.0
Haiti,2021-08-21 12:00:00,13.0
Haiti,2021-08-21 13:00:00,14.0
Haiti,2021-08-21 14:00:00,13.0
Haiti,2021-08-21 15:00:00,13.0
Haiti,2021-08-21 16:00:00,6.0
Haiti,2021-08-21 17:00:00,15.0
Haiti,2021-08-21 18:00:00,15.0
Haiti,2021-08-21 19:00:00,5.0
Haiti,2021-08-21 20:00:00,3.0
Haiti,2021-08-21 21:00:00,6.0
Haiti,2021-08-21 22:00:00,7.0
Haiti,2021-08-21 23:00:00,4.0
Haiti,2021-08-22 01:00:00,1.0
Haiti,2021-08-22 02:00:00,3.0
Haiti,2021-08-22 05:00:00,1.0
Haiti,2021-08-22 06:00:00,1.0
Haiti,2021-08-22 07:00:00,2.0
Haiti,2021-08-22 08:00:00,9.0
Haiti,2021-08-22 09:00:00,6.0
Haiti,2021-08-22 10:00:00,15.0
Haiti,2021-08-22 11:00:00,15.0
Haiti,2021-08-22 12:00:00,7.0
Haiti,2021-08-22 13:00:00,4.0
Haiti,2021-08-22 14:00:00,7.0
Haiti,2021-08-22 15:00:00,4.0
Haiti,2021-08-22 16:00:00,7.0
Haiti,2021-08-22 17:00:00,7.0
Haiti,2021-08-22 18:00:00,10.0
Haiti,2021-08-22 19:00:00,10.0
Haiti,2021-08-22 20:00:00,6.0
Haiti,2021-08-22 21:00:00,5.0
Haiti,2021-08-22 22:00:00,9.0
Haiti,2021-08-22 23:00:00,2.0
Haiti,2021-08-23 00:00:00,2.0
Haiti,2021-08-23 01:00:00,1.0
Haiti,2021-08-23 07:00:00,2.0
Haiti,2021-08-23 08:00:00,2.0
Haiti,2021-08-23 09:00:00,8.0
Haiti,2021-08-23 10:00:00,6.0
Haiti,2021-08-23 11:00:00,8.0
Haiti,2021-08-23 12:00:00,5.0
Haiti,2021-08-23 13:00:00,6.0
Haiti,2021-08-23 14:00:00,7.0
Haiti,2021-08-23 15:00:00,2.0
Haiti,2021-08-23 16:00:00,7.0
Haiti,2021-08-23 17:00:00,6.0
Haiti,2021-08-23 18:00:00,4.0
Haiti,2021-08-23 19:00:00,7.0
Haiti,2021-08-23 20:00:00,7.0
Haiti,2021-08-23 21:00:00,11.0
Haiti,2021-08-23 22:00:00,4.0
Haiti,2021-08-23 23:00:00,2.0
Haiti,2021-08-24 07:00:00,2.0
Haiti,2021-08-24 08:00:00,5.0
Haiti,2021-08-24 09:00:00,3.0
Haiti,2021-08-24 10:00:00,4.0
Haiti,2021-08-24 11:00:00,9.0
Haiti,2021-08-24 13:00:00,2.0
Haiti,2021-08-24 14:00:00,3.0
Haiti,2021-08-24 15:00:00,3.0
Haiti,2021-08-24 16:00:00,5.0
Haiti,2021-08-24 17:00:00,1.0
Haiti,2021-08-24 18:00:00,2.0
Haiti,2021-08-24 19:00:00,2.0
Haiti,2021-08-24 20:00:00,2.0
Haiti,2021-08-24 21:00:00,2.0
Haiti,2021-08-24 22:00:00,3.0
Haiti,2021-08-24 23:00:00,2.0
Haiti,2021-08-25 00:00:00,1.0
Haiti,2021-08-25 04:00:00,1.0
Haiti,2021-08-25 07:00:00,3.0
Haiti,2021-08-25 08:00:00,2.0
Haiti,2021-08-25 09:00:00,4.0
Haiti,2021-08-25 10:00:00,5.0
Haiti,2021-08-25 11:00:00,1.0
Haiti,2021-08-25 12:00:00,5.0
Haiti,2021-08-25 13:00:00,4.0
Haiti,2021-08-25 14:00:00,3.0
Haiti,2021-08-25 15:00:00,3.0
Haiti,2021-08-25 16:00:00,4.0
Haiti,2021-08-25 17:00:00,4.0
Haiti,2021-08-25 18:00:00,1.0
Haiti,2021-08-25 19:00:00,3.0
Haiti,2021-08-25 20:00:00,6.0
Haiti,2021-08-25 21:00:00,3.0
Haiti,2021-08-25 22:00:00,7.0
Haiti,2021-08-25 23:00:00,4.0
Haiti,2021-08-26 07:00:00,2.0
Haiti,2021-08-26 08:00:00,2.0
Haiti,2021-08-26 09:00:00,2.0
Haiti,2021-08-26 10:00:00,4.0
Haiti,2021-08-26 11:00:00,3.0
Haiti,2021-08-26 12:00:00,4.0
Haiti,2021-08-26 13:00:00,2.0
Haiti,2021-08-26 14:00:00,3.0
Haiti,2021-08-26 15:00:00,5.0
Haiti,2021-08-26 16:00:00,2.0
Haiti,2021-08-26 17:00:00,4.0
Haiti,2021-08-26 18:00:00,6.0
Haiti,2021-08-26 19:00:00,5.0
Haiti,2021-08-26 20:00:00,2.0
Haiti,2021-08-26 21:00:00,1.0
Haiti,2021-08-26 22:00:00,2.0
Haiti,2021-08-26 23:00:00,3.0
Haiti,2021-08-27 01:00:00,1.0
Haiti,2021-08-27 02:00:00,1.0
Haiti,2021-08-27 06:00:00,1.0
Haiti,2021-08-27 07:00:00,1.0
Haiti,2021-08-27 08:00:00,2.0
Haiti,2021-08-27 09:00:00,2.0
Haiti,2021-08-27 11:00:00,4.0
Haiti,2021-08-27 12:00:00,3.0
Haiti,2021-08-27 13:00:00,2.0
Haiti,2021-08-27 15:00:00,7.0
Haiti,2021-08-27 16:00:00,5.0
Haiti,2021-08-27 17:00:00,3.0
Haiti,2021-08-27 18:00:00,1.0
Haiti,2021-08-27 19:00:00,2.0
Haiti,2021-08-27 20:00:00,1.0
Haiti,2021-08-27 21:00:00,1.0
Haiti,2021-08-27 22:00:00,3.0
Haiti,2021-08-27 23:00:00,1.0
Haiti,2021-08-28 07:00:00,1.0
Haiti,2021-08-28 08:00:00,3.0
Haiti,2021-08-28 09:00:00,2.0
Haiti,2021-08-28 10:00:00,2.0
Haiti,2021-08-28 11:00:00,3.0
Haiti,2021-08-28 12:00:00,3.0
Haiti,2021-08-28 13:00:00,2.0
Haiti,2021-08-28 14:00:00,1.0
Haiti,2021-08-28 16:00:00,1.0
Haiti,2021-08-28 17:00:00,1.0
Haiti,2021-08-28 18:00:00,1.0
Haiti,2021-08-28 19:00:00,2.0
Haiti,2021-08-28 20:00:00,2.0
Haiti,2021-08-28 22:00:00,2.0
Haiti,2021-08-29 01:00:00,1.0
Haiti,2021-08-29 07:00:00,1.0
Haiti,2021-08-29 08:00:00,1.0
Haiti,2021-08-29 09:00:00,1.0
Haiti,2021-08-29 11:00:00,5.0
Haiti,2021-08-29 12:00:00,5.0
Haiti,2021-08-29 13:00:00,2.0
Haiti,2021-08-29 14:00:00,1.0
Haiti,2021-08-29 15:00:00,1.0
Haiti,2021-08-29 16:00:00,3.0
Haiti,2021-08-29 17:00:00,2.0
Haiti,2021-08-29 18:00:00,4.0
Haiti,2021-08-29 20:00:00,2.0
Haiti,2021-08-29 21:00:00,2.0
Haiti,2021-08-29 22:00:00,1.0
Haiti,2021-08-30 01:00:00,1.0
Haiti,2021-08-30 09:00:00,2.0
Haiti,2021-08-30 10:00:00,3.0
Haiti,2021-08-30 11:00:00,4.0
Haiti,2021-08-30 12:00:00,6.0
Haiti,2021-08-30 13:00:00,3.0
Haiti,2021-08-30 14:00:00,3.0
Haiti,2021-08-30 15:00:00,1.0
Haiti,2021-08-30 16:00:00,6.0
Haiti,2021-08-30 17:00:00,2.0
Haiti,2021-08-30 18:00:00,1.0
Haiti,2021-08-30 19:00:00,3.0
Haiti,2021-08-30 20:00:00,1.0
Haiti,2021-08-30 22:00:00,2.0
Haiti,2021-08-31 03:00:00,1.0
Haiti,2021-08-31 09:00:00,2.0
Haiti,2021-08-31 10:00:00,1.0
Haiti,2021-08-31 12:00:00,3.0
Haiti,2021-08-31 13:00:00,1.0
Haiti,2021-08-31 14:00:00,2.0
Haiti,2021-08-31 15:00:00,2.0
Haiti,2021-08-31 16:00:00,2.0
Haiti,2021-08-31 17:00:00,1.0
Haiti,2021-08-31 18:00:00,1.0
Haiti,2021-08-31 19:00:00,1.0
Haiti,2021-08-31 20:00:00,1.0
Haiti,2021-08-31 21:00:00,1.0
Haiti,2021-08-31 23:00:00,1.0
Haiti,2021-09-01 02:00:00,2.0
Haiti,2021-09-01 08:00:00,1.0
Haiti,2021-09-01 09:00:00,5.0
Haiti,2021-09-01 10:00:00,3.0
Haiti,2021-09-01 11:00:00,3.0
